data_acidente,tipo_via,dia_acidente,mes_acidente,ano_acidente,ano_e_mes,dia_da_semana,hora_acidente,turno,municipio,regiao_administrativa,logradouro,numero_KM,jurisdicao,administracao,conservacao,LAT_(GEO),LONG_(GEO),outro_veiculo_envolvido,veiculo_vitima,tipo_acidente,fatal
13.01.20,Vias Municipais,13,JANEIRO,2020,2020.01,SEGUNDA,15:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA DA INDEPENDENCIA,"475,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23566888,-46617735,AUTOMOVEL,BICICLETA,COLISAO,1
13.01.20,Vias Municipais,13,JANEIRO,2020,2020.01,SEGUNDA,11:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,PONTE DO MORUMBI,"13000,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23618228,-46700301,,CAMINHAO,ATROPELAMENTO,1
13.01.20,Vias Municipais,13,JANEIRO,2020,2020.01,SEGUNDA,01:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA ZIKE TUMA,"926,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23687595,-46670591,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
13.01.20,Vias Municipais,13,JANEIRO,2020,2020.01,SEGUNDA,07:48:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA SIMAO VELHO,"449,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23495477,-4669188,,AUTOMOVEL,CHOQUE,1
13.01.20,Vias Municipais,13,JANEIRO,2020,2020.01,SEGUNDA,01:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA ZIKE TUMA,"924,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23687595,-46670591,AUTOMOVEL,MOTOCICLETA,OUTROS,1
13.01.20,Vias Municipais,13,JANEIRO,2020,2020.01,SEGUNDA,07:54:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PROFESSOR FRANCISCO MORATO,"5902,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23605275,-46746701,AUTOMOVEL,MOTOCICLETA,COLISAO,1
08.01.20,Vias Municipais,12,JANEIRO,2020,2020.01,QUARTA,17:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,"943,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23635697,-46641162,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
12.01.20,Vias Municipais,12,JANEIRO,2020,2020.01,DOMINGO,05:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA CANAL DE COCAIA,"569,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23744019,-46670442,,AUTOMOVEL,OUTROS,1
12.01.20,Vias Municipais,12,JANEIRO,2020,2020.01,DOMINGO,22:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DO IMPERADOR,"5000,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23515071,-46454805,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
25.12.19,NAO DISPONIVEL,11,JANEIRO,2020,2020.01,QUARTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
25.12.19,Vias Municipais,11,JANEIRO,2020,2020.01,QUARTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA JOAO DIAS,"2000,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23644785,-46719742,,PEDESTRE,ATROPELAMENTO,1
11.01.20,Vias Municipais,11,JANEIRO,2020,2020.01,SABADO,23:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DO M'BOI MIRIM,"7851,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23710993,-46782847,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
11.01.20,Vias Municipais,11,JANEIRO,2020,2020.01,SABADO,13:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR CHUCRI ZAIDAN,"96,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23616874,-46697146,,MOTOCICLETA,CHOQUE,1
10.01.20,Vias Municipais,11,JANEIRO,2020,2020.01,SEXTA,19:21:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA GINGADINHO,"22,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23680173,-46792607,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
06.01.20,Vias Municipais,11,JANEIRO,2020,2020.01,SEGUNDA,20:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA RIO BRANCO,"1338,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23532459,-46645272,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
21.11.19,NAO DISPONIVEL,10,JANEIRO,2020,2020.01,QUINTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,OUTROS,1
10.01.20,Vias Municipais,10,JANEIRO,2020,2020.01,SEXTA,21:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA LUIS JULIANI,"802,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23619582,-46508899,,MOTOCICLETA,CHOQUE,1
19.11.19,Vias Municipais,10,JANEIRO,2020,2020.01,TERCA,21:05:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MARIA ANTONIA MARTINS,"161,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23463167,-4665626,ONIBUS,PEDESTRE,ATROPELAMENTO,1
06.01.20,Vias Municipais,6,JANEIRO,2020,2020.01,SEGUNDA,01:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,MARGINAL DO RIO TIETE,"15,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23519514,-46620824,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
06.01.20,Vias Municipais,6,JANEIRO,2020,2020.01,SEGUNDA,09:25:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA SANTO ANTONIO,"733,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23551881,-46645362,AUTOMOVEL,AUTOMOVEL,OUTROS,1
05.01.20,Vias Municipais,5,JANEIRO,2020,2020.01,DOMINGO,04:49:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA GUAPIRA,"2347,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23469549,-46584614,,MOTOCICLETA,CHOQUE,1
05.01.20,Vias Municipais,5,JANEIRO,2020,2020.01,DOMINGO,05:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MARECHAL TITO,"6360,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23487469,-46383455,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
16.12.19,Vias Municipais,5,JANEIRO,2020,2020.01,SEGUNDA,07:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PARADA PINTO,"2268,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23470199,-46649042,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
05.01.20,Vias Municipais,5,JANEIRO,2020,2020.01,DOMINGO,14:03:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA DOUTOR OSCAR MONTEIRO DE BARROS,"333,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23617128,-46733816,AUTOMOVEL,MOTOCICLETA,COLISAO,1
04.01.20,Rodovias,4,JANEIRO,2020,2020.01,SABADO,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"85,0",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-2,345,775,816,289,000","-4,657,131,495,358,730",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
02.01.20,Rodovias,3,JANEIRO,2020,2020.01,QUINTA,22:44:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,SP 330,"26,6",ESTADUAL,CONCESSION\'c1RIA-ARTESP,AUTOBAN,"-23,420,310,754,119,900","-4,679,514,312,632,500",,ONIBUS,CHOQUE,1
25.12.19,NAO DISPONIVEL,3,JANEIRO,2020,2020.01,QUARTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,NAO DISPONIVEL,1
02.01.20,Vias Municipais,3,JANEIRO,2020,2020.01,QUINTA,20:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA MINISTRO NELSON HUNGRIA,"600,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23612637,-46703246,,PEDESTRE,ATROPELAMENTO,1
28.12.19,Vias Municipais,2,JANEIRO,2020,2020.01,SABADO,21:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA RECANTO DOS HUMILDES,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2341192,-46750734,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
25.12.19,Vias Municipais,2,JANEIRO,2020,2020.01,QUARTA,04:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA PIRAJUSSARA VALO VELHO,"789,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23644618,-46784291,MOTOCICLETA,MOTOCICLETA,COLISAO,1
01.01.20,Vias Municipais,1,JANEIRO,2020,2020.01,QUARTA,23:21:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DA BARONESA,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23718894,-46782651,AUTOMOVEL,MOTOCICLETA,COLISAO,1
01.01.20,Vias Municipais,1,JANEIRO,2020,2020.01,QUARTA,06:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,"16400,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23405567,-46734923,,MOTOCICLETA,CHOQUE,1
